dur_ns,gap_ns
9558,20990152
5811,22003049
4509,20998397
5250,20996734
5661,22018318
5731,20975384
3647,20995341
6953,22059736
5841,20966347
6161,21020319
5941,21998129
5210,20996824
4008,20977508
5751,22010383
8136,21042500
8075,20955988
5390,22013609
3617,20984601
6442,20999820
7104,22003980
7303,20991395
5981,21010249
5530,21992930
4538,20988529
5730,21013626
6082,21992939
5560,21007986
7173,21017423
5200,21994503
5381,20993307
5150,21012524
5430,22001657
6552,21008596
5821,20998557
3667,21959758
5730,21029466
7574,21025979
5681,21980977
4709,20968812
5470,21025398
7595,22004331
6272,21011582
9127,21024938
5571,21958845
11401,21024547
5210,20966367
4729,21997248
9508,21068789
9197,21006112
5360,21945180
6913,21018896
5951,20959274
7694,21991527
3005,21001864
2255,21020388
17753,22061339
7404,20924027
3717,21009779
8115,22031793
4859,20943073
3727,21020729
6251,22036152
5480,20974262
6843,21054853
6863,21962773
4689,20956338
4117,20990393
23915,22044426
4238,20983439
10049,21068049
3898,21962983
3517,20944626
3497,21002375
2865,21983673
3887,21021160
7183,21023264
4578,21978142
5620,20997135
3466,20992366
2615,21995344
2444,20991455
3737,21018004
1794,21976308
1763,21018806
3286,21004679
3938,22036542
2014,20996203
2615,20951950
1392,22031082
1593,21026340
3055,20968441
1803,22021303
1273,21007965
2274,21003447
2465,21996226
1523,21002345
2124,21002355
2605,22017987
3646,20976907
4128,21011451
3777,21960429
3476,20987828
6423,20990722
5230,22031423
3887,20980273
3737,21009598
4378,21987270
5671,21009768
4368,20976727
5070,22008559
3837,20991735
2344,21100059
3627,21913410
3166,20996373
1633,21001784
3186,21991507
1593,20992506
1563,21026060
6562,22133795
3797,20877109
2635,20983890
5160,21997338
2826,20990903
2074,21020890
2755,21983803
2915,21045546
5540,20982307
7384,22031182
7865,20991334
6412,20999930
5009,21957724
5902,21012413
6332,21019628
8175,22008980
5430,21002365
12633,21059392
7444,21914222
4899,21007474
9077,21066966
5821,21948777
40787,21213122
7164,20830591
5530,21940702
7054,21033182
6522,20989401
6692,21991858
5621,21013185
26019,21445629
6031,21535259
4639,21007033
16150,21545207
11412,21485073
4368,20984111
4759,20967629
4268,21997950
3877,21000882
4919,20985994
4339,21985966
3867,20992547
4128,21020318
2825,21991778
6191,21060655
3446,20949415
8606,22014140
9027,21012313
5801,20978670
2815,21989955
2726,20998677
8876,21026551
3296,21981168
6702,21051948
2766,20958171
4619,22004943
17062,21107001
5170,20889302
10309,22042654
6933,21003707
3336,20952842
3546,21992860
3376,20994229
2825,21013556
4458,22032845
5190,21015479
10440,21024567
4809,21951252
8876,21008887
4839,20984771
5430,22016795
10520,21010109
8326,20995863
7484,21980988
5410,21016531
6813,20989921
6262,22011595
4629,20957130
3106,20996654
3307,21996376
4528,21032262
4108,20979882
4589,21992960
5040,21003637
5971,21028665
4779,21967893
4197,21013035
5390,20999168
5420,22001306
8175,21017123
4248,20987456
8857,22075285
7715,21020479
8035,20996945
7985,21956141
13505,21027432
7514,20974322
5500,21937987
6072,21031519
12624,21020970
6151,21964577
4479,21003677
10259,21135486
5951,21878334
12153,21150243
5751,20873252
13576,22148182
9989,20977248
11922,21018566
11692,21994893
14417,20995613
8596,20926742
11662,22049627
12223,21019697
12193,21003738
