dur_ns,gap_ns
7905,21936595
10810,21064133
12344,21052660
11632,21936385
12133,20949887
5811,20892770
11321,22158673
7874,20935360
5109,20938145
7114,22046271
10610,21080583
10960,20994482
11171,22010975
12343,20993429
5330,20892639
4789,21945522
7655,21067498
7213,20965407
11792,22133095
4869,20863655
4649,21005732
7374,22049387
12314,21067258
14768,20983431
6973,21939991
9749,21073089
8166,20973772
7354,21970479
6652,20921444
4048,20988359
8245,22059898
7384,21174119
11151,20910894
10370,22002949
6973,20945449
8826,20965968
10600,21078880
10400,22012848
10981,21018146
9899,20965186
7524,21957084
8676,21017925
11552,21038003
10630,22008260
10400,21044044
11101,20977760
23404,22439201
10741,20584469
10630,20965978
11762,21995716
11000,20988801
18344,21147539
10740,21865782
11251,21020961
10630,20991545
11782,21990457
16441,21000201
11081,21011053
7765,21871953
4649,20981216
9668,21124767
5440,21876662
6863,21004500
4559,20994681
7744,22036975
9057,21083138
10590,21004540
10961,22002108
7774,20864116
11000,21141468
10740,21991789
5250,20861220
10981,21145525
5200,21857877
4709,20999010
5000,21015440
5551,21966221
7685,21099619
6903,20969885
8235,22045220
11141,21058201
6643,20868684
7874,22074455
8426,20984732
5520,20961830
12113,22097197
11762,21036611
10470,20939908
7544,21856314
5770,21036631
9158,21050045
4759,21926707
8035,21064232
4970,20948775
7965,22042425
8616,20997827
5781,20963052
7294,22043827
5520,20959756
7825,21041199
8436,22003711
7685,21002426
8436,20991937
11151,22036102
7925,20978401
8676,20983771
5570,21963506
9208,21046028
5841,20962201
12354,22140869
17773,20954887
4699,20924209
6042,21972011
4468,21028506
6783,21011773
7524,22002339
6593,21008828
8136,20984372
5200,21962945
7294,21060345
4508,20919821
5320,22024350
7855,21047451
24075,21323030
5590,21622744
5821,21007055
4799,20992587
2665,22029560
1813,20947373
7645,21072207
16602,22047153
8476,20973673
6953,20983680
4949,21955381
7574,21040097
11181,21057460
7364,21947535
6682,20985154
7684,21018276
8146,21993682
4448,20947854
8376,21047751
10500,22099692
4849,20854598
7363,21042402
7614,22004643
7665,20998999
10340,21103797
4799,21936355
6943,20957442
4569,20967740
8195,22065208
10179,21087797
10280,20923056
10229,22072401
7825,20928587
11291,21074732
10149,21982181
4699,20862272
4949,20997267
5751,22038316
8095,21009550
8557,21062629
5219,21904225
7364,21040628
4679,20942052
7835,22025342
8055,21097405
4749,20884564
7875,22055780
4900,20944607
7414,21051148
8456,22008871
7745,20983100
7354,21001384
4299,21945211
7535,21051819
4258,20951351
7584,22050439
7815,21011383
4839,20948815
6652,22002600
5079,21000753
7845,21046789
7344,21988683
7685,21008688
8396,21002667
4989,21969096
7875,21038504
8095,20989662
5601,21945492
7153,21066567
10219,21287042
5530,21649054
8145,21049404
8006,21000913
7995,21993012
5540,20962010
7745,21026541
8025,22104271
11101,21003468
10811,21016763
7574,21901810
12092,21096193
10830,20995433
4769,21844511
8015,21047191
4879,20961118
23544,22310820
4979,20702251
8285,21040478
5290,21943047
5169,20998058
7534,21041379
58410,22002590
5680,20938165
3386,21000843
2504,21994244
7484,21085252
8186,20990433
8055,21996468
8186,21003939
4748,20950539
7544,22046181
4608,20953314
4709,21001464
8165,22052704
7945,21008006
7845,20986045
5370,21990968
5099,20973572
13615,21019699
5050,21980567
7895,21041831
4749,20931653
6993,22053796
7794,21015130
12273,21008748
8005,21980978
13124,21116702
8576,20894663
10901,22069335
4830,20885596
8005,21048593
4799,21943158
7805,21045116
11432,21105300
7354,21898203
11181,21104579
10600,21000021
11090,22000386
6312,20906976
8045,21003478
26610,22220740
4638,20721668
6883,21059754
7484,21985016
5380,20952653
7915,21048212
4689,21949169
7785,21044565
20259,21459667
8537,21527635
11271,21054184
9027,20965557
11282,22061991
4529,20889664
6503,21017955
7625,22110603
14618,21001454
14407,21293925
13024,22161980
11071,20493237
11041,21038845
4629,21918281
15609,21375078
4990,20614034
14287,22542376
14558,21011383
13495,20837646
7524,21712954
9949,21261724
6573,20660182
4038,21963706
14999,21426755
11912,20685961
9648,21950822
11732,20987237
40517,21275320
3306,21682427
14057,21112012
11893,21271182
14407,21686154
11792,21502037
10079,20800756
5019,21719547
4549,20949366
14727,21088629
28163,22313835
7815,20532782
5220,20972850
12864,22053816
13135,20995353
3186,20961529
2615,22020604
6542,21056187
10691,20971327
11532,22088772
4619,20894994
4398,20982699
8746,22122916
9869,21023255
10350,21012956
10820,22044679
10449,20979263
17803,21245133
10590,21713505
8767,21013657
7875,20943916
6883,21996318
5009,20953504
10781,21115769
5801,21883365
9588,21119186
9628,20985254
10420,22038577
10540,20961439
22693,21447404
9358,21540930
8356,20986627
8025,20993289
10270,22072220
33523,21375800
11512,20617130
11301,21988173
6152,20921884
10851,21082126
4930,21837659
7574,21051369
7233,20992938
7053,22042825
10991,21082587
37250,21369257
10139,21596495
7504,20961058
4027,20936342
9508,22088170
6362,20937765
11271,21108466
9107,21963085
5030,20885245
5421,21025850
7083,22045130
10760,21078910
10730,20987478
6933,21952105
11552,21052530
18846,21196562
8897,21754192
6001,20930731
4729,20978912
7003,22026474
7454,21014038
7233,20990905
11091,22044498
10149,21045708
9548,21007055
10489,21998572
9829,21009689
4539,20876820
11051,22118057
11942,21010812
8857,20951039
11151,22041273
9078,20986275
7374,20965126
4378,21934011
8646,21087817
8166,20963392
5711,21954449
10570,21137180
8916,20939438
9468,22018499
9267,20987849
4488,20898721
10580,22133826
5330,20881208
9057,21079281
8015,21969557
5861,20923047
7595,21078369
7745,21947646
11151,21125198
10390,20978250
8166,21936525
5771,20938617
5421,20996745
7755,22040541
5230,21021693
4859,20933827
9508,22116053
6372,20941151
8225,20987929
9898,22094302
4609,20862142
8696,21045147
4859,21947275
9959,21113074
11131,21052841
7695,21887533
11321,21115750
8256,20887890
10630,22109631
7705,20924239
4739,20912126
10229,22153564
7794,20895896
10319,21086845
8246,21925414
7795,20988019
11472,21109267
7665,21890679
11862,21113806
4629,20842104
8426,22042194
10720,21115199
7824,20894834
7885,22065217
4729,20879565
7664,21050868
8195,22039819
5019,20920412
12544,21132611
5510,21859831
5170,21008277
4499,20998709
8175,22055139
9859,21019748
10369,21066848
11592,22007909
7133,20896347
12223,21102384
7063,21902772
4368,20946721
8587,21046078
5591,21962965
7654,21038224
9718,21110139
7143,21903052
5450,20948154
5029,20988921
10430,22164394
7514,20922456
8446,21026100
5300,21899426
5700,21006985
10410,21115559
5460,21890689
11011,21146888
10631,20961699
11311,22034460
18054,21066136
5300,20788764
6954,22022236
11442,21110320
8136,20921854
12464,22067191
9268,20935711
8937,20976147
4469,21974256
5050,20981186
5260,21006604
5600,22005626
9118,21075483
28453,21216590
9598,21780612
8967,21013286
7233,20953234
7434,21994434
5902,20957391
8105,21051048
4979,21942777
9117,21084681
11241,21109819
4358,21825045
8135,21070915
8316,21064132
7384,21932127
11271,21090462
9698,20993600
4919,21834342
5431,21002947
12153,21024027
7674,22012218
4890,20959575
7725,21056378
7414,22005906
4919,20945960
7655,21039606
4829,21942957
7383,21041170
11923,21122331
7394,21910496
8406,21023827
4869,20902428
7744,22046683
5149,20967270
7785,21050827
12153,22010083
10560,21034818
12514,21061607
6502,21968135
6523,20936241
11422,21100481
10470,21992531
10390,20976517
37661,21432637
10720,21569704
13175,21024217
7273,20900445
12354,22105713
16841,21148442
9037,20736235
11461,22104832
4859,20854367
7804,21080444
4308,21908001
7634,21051198
5360,20968482
8296,22034219
10650,21107915
11672,21009219
11682,21986049
7083,20926413
4909,20912727
8596,22100724
4558,20911255
7545,21042932
4679,21957795
8426,21039667
7965,21008267
7805,21997941
7685,21019518
4418,20929830
6983,22039509
7013,21013988
5039,20956089
4929,21985908
4919,21010722
8096,21045076
10931,22105153
8095,20899653
6953,21000502
4298,21953197
8717,21074261
7825,21021412
6572,21946765
8075,21004831
5220,20988109
9538,22013510
8837,20990193
7665,21004219
11251,22063204
6653,20958363
8496,20990344
11382,22102838
4639,20839750
7905,21038194
7595,22001016
6022,20973542
7114,21032543
7244,21998532
8055,20998128
4258,20952783
7444,22038187
7604,21002045
4749,20963944
8275,22054648
4258,20941932
7755,21050146
9949,22108679
4408,20848617
10540,21150515
4198,21838671
7985,21055256
5380,20984272
4909,21965379
8296,21083198
4258,20927756
11983,22157401
5631,20881308
11331,21114338
9949,21990877
5030,20888361
4258,20962021
4238,21985016
6842,21015772
6783,21012895
7845,22037606
4449,20955187
6653,21052581
11462,22021595
10109,21075254
10139,21021622
7985,21908783
7023,20937644
11922,21143993
10991,22052343
10159,20942604
11732,20975475
5159,21862977
7424,21044886
4689,20965316
8025,22040662
3727,20932234
8395,21047341
7594,22015584
7434,21005862
7394,21002868
9257,22045500
10500,21048453
8897,20961068
6943,21993934
7895,20987528
8176,21005752
10700,22095244
9478,20929369
8506,21021152
7063,21927137
4899,20957231
8216,21095672
10520,21999524
13065,21017354
3877,20852785
4749,22051381
10069,21070344
10951,21022805
11652,22021014
9978,20968493
4598,20849769
13245,22054797
10580,21010412
7454,20982969
10540,22107858
6532,20920693
6122,20955036
8536,22048006
8015,21003408
6022,20964384
4859,21977012
8065,21050987
7915,20995604
7985,22009382
7985,21010071
4999,20934328
10009,22161909
8916,20939819
11111,21061858
12424,22001607
4940,20850200
4549,20966669
4920,22024100
7404,21056258
7845,20988911
4689,21954078
8146,21054434
4669,20949427
7785,22049377
8205,20987529
7474,21007175
8215,21980348
5159,20974083
7384,21048142
9318,22058274
5060,20905594
7303,21032694
20078,22220920
8066,20780919
7274,20994041
5440,22001468
5110,20949376
6803,21071326
7424,21971040
5701,20973191
7784,21051349
8446,21995045
4518,20949006
7714,21028756
5751,22001186
6863,21024608
7023,20988541
4839,21952665
8436,21056759
4960,20948324
7645,22060859
7945,20991726
7855,21009259
8766,22023159
5991,20953554
5260,20985394
7915,22035792
4619,20948515
8066,21041840
7805,21994735
4849,20971999
8275,21056779
5149,21938379
9037,21014108
7394,21026882
7905,22005856
8536,20993990
7574,21030560
10079,21970248
7114,20999110
7484,20999922
6412,22007759
7845,21023286
9939,21040828
7674,21930795
5250,20964885
12604,21005713
7484,22060889
7143,20981317
10410,21075103
5831,21882153
9428,21043574
11321,21103777
3687,21808504
9598,21147700
4018,20863174
5420,22022888
11061,21011233
5531,20991866
11111,22159345
19647,21106222
7685,20770980
11501,22104502
5641,20867622
9197,21035589
10660,22187738
7474,20806087
7925,21021963
8576,21988022
9197,21061177
5170,20883773
8676,22046703
9067,21001875
5430,21009580
8055,21996198
5651,20971167
8135,21041089
8897,21987261
7444,21004901
7744,21011674
5140,21939881
8526,21048684
8186,21035598
8607,21969437
7394,20967802
7605,21017394
9228,22061270
6201,20939138
5371,20961308
8256,22036203
4859,20958985
5440,21004170
5581,21997339
7725,21051118
7544,20988270
7955,22012037
7554,20990174
5851,20962030
8145,22050019
7885,20994391
4879,20955739
8776,22055940
5470,20937985
7694,21050186
8526,21977372
8706,21021703
6802,21063301
5430,21890488
8516,21053232
7454,20989783
7785,21998842
4929,20949317
7525,21062679
9407,22048617
4819,20895695
8706,21056348
7985,21986599
8937,21017004
7634,20978462
7263,22017828
8005,21007055
4619,20929639
8115,22071740
8466,20993379
5080,20946541
7624,22050090
7163,20958293
5049,20992157
7834,22049338
9448,21072197
7023,20919601
4889,21961953
8556,21053713
8466,20988209
7635,22014031
7324,20958644
7735,21011203
8246,22030542
10069,21095021
11321,20999992
12113,21976350
5800,20907057
9097,21043233
7534,21966792
6201,20951671
7715,21053953
9808,22095976
4779,20854167
8185,21056368
